# Converted from POSCAR to lammps format

1980 atoms
1 atom types

0.000000   28.481159   xlo xhi
0.000000   28.481159   ylo yhi
0.000000   28.481159   zlo zhi

  0.000000    0.000000    0.000000   xy xz yz

Atoms

 401  1      11.392464 0.000000 0.000000
 402  1      11.392464 0.000000 2.848116
 403  1      11.392464 0.000000 5.696232
 404  1      11.392464 0.000000 8.544348
 405  1      11.392464 0.000000 11.392464
 406  1      11.392464 0.000000 14.240580
 407  1      11.392464 0.000000 17.088696
 408  1      11.392464 0.000000 19.936811
 409  1      11.392464 0.000000 22.784927
 410  1      11.392464 0.000000 25.633043
 411  1      11.392464 2.848116 0.000000
 412  1      11.392464 2.848116 2.848116
 413  1      11.392464 2.848116 5.696232
 414  1      11.392464 2.848116 8.544348
 415  1      11.392464 2.848116 11.392464
 416  1      11.392464 2.848116 14.240580
 417  1      11.392464 2.848116 17.088696
 418  1      11.392464 2.848116 19.936811
 419  1      11.392464 2.848116 22.784927
 420  1      11.392464 2.848116 25.633043
 421  1      11.392464 5.696232 0.000000
 422  1      11.392464 5.696232 2.848116
 423  1      11.392464 5.696232 5.696232
 424  1      11.392464 5.696232 8.544348
 425  1      11.392464 5.696232 11.392464
 426  1      11.392464 5.696232 14.240580
 427  1      11.392464 5.696232 17.088696
 428  1      11.392464 5.696232 19.936811
 429  1      11.392464 5.696232 22.784927
 430  1      11.392464 5.696232 25.633043
 431  1      11.392464 8.544348 0.000000
 432  1      11.392464 8.544348 2.848116
 433  1      11.392464 8.544348 5.696232
 434  1      11.392464 8.544348 8.544348
 435  1      11.392464 8.544348 11.392464
 436  1      11.392464 8.544348 14.240580
 437  1      11.392464 8.544348 17.088696
 438  1      11.392464 8.544348 19.936811
 439  1      11.392464 8.544348 22.784927
 440  1      11.392464 8.544348 25.633043
 441  1      11.392464 11.392464 0.000000
 442  1      11.392464 11.392464 2.848116
 443  1      11.392464 11.392464 5.696232
 444  1      11.392464 11.392464 8.544348
 445  1      11.392464 11.392464 11.392464
 446  1      11.392464 11.392464 14.240580
 447  1      11.392464 11.392464 17.088696
 448  1      11.392464 11.392464 19.936811
 449  1      11.392464 11.392464 22.784927
 450  1      11.392464 11.392464 25.633043
 451  1      11.392464 14.240580 0.000000
 452  1      11.392464 14.240580 2.848116
 453  1      11.392464 14.240580 5.696232
 454  1      11.392464 14.240580 8.544348
 455  1      11.392464 14.240580 11.392464
 456  1      11.392464 14.240580 14.240580
 457  1      11.392464 14.240580 17.088696
 458  1      11.392464 14.240580 19.936811
 459  1      11.392464 14.240580 22.784927
 460  1      11.392464 14.240580 25.633043
 461  1      11.392464 17.088696 0.000000
 462  1      11.392464 17.088696 2.848116
 463  1      11.392464 17.088696 5.696232
 464  1      11.392464 17.088696 8.544348
 465  1      11.392464 17.088696 11.392464
 466  1      11.392464 17.088696 14.240580
 467  1      11.392464 17.088696 17.088696
 468  1      11.392464 17.088696 19.936811
 469  1      11.392464 17.088696 22.784927
 470  1      11.392464 17.088696 25.633043
 471  1      11.392464 19.936811 0.000000
 472  1      11.392464 19.936811 2.848116
 473  1      11.392464 19.936811 5.696232
 474  1      11.392464 19.936811 8.544348
 475  1      11.392464 19.936811 11.392464
 476  1      11.392464 19.936811 14.240580
 477  1      11.392464 19.936811 17.088696
 478  1      11.392464 19.936811 19.936811
 479  1      11.392464 19.936811 22.784927
 480  1      11.392464 19.936811 25.633043
 481  1      11.392464 22.784927 0.000000
 482  1      11.392464 22.784927 2.848116
 483  1      11.392464 22.784927 5.696232
 484  1      11.392464 22.784927 8.544348
 485  1      11.392464 22.784927 11.392464
 486  1      11.392464 22.784927 14.240580
 487  1      11.392464 22.784927 17.088696
 488  1      11.392464 22.784927 19.936811
 489  1      11.392464 22.784927 22.784927
 490  1      11.392464 22.784927 25.633043
 491  1      11.392464 25.633043 0.000000
 492  1      11.392464 25.633043 2.848116
 493  1      11.392464 25.633043 5.696232
 494  1      11.392464 25.633043 8.544348
 495  1      11.392464 25.633043 11.392464
 496  1      11.392464 25.633043 14.240580
 497  1      11.392464 25.633043 17.088696
 498  1      11.392464 25.633043 19.936811
 499  1      11.392464 25.633043 22.784927
 500  1      11.392464 25.633043 25.633043
 501  1      14.240580 0.000000 0.000000
 502  1      14.240580 0.000000 2.848116
 503  1      14.240580 0.000000 5.696232
 504  1      14.240580 0.000000 8.544348
 505  1      14.240580 0.000000 11.392464
 506  1      14.240580 0.000000 14.240580
 507  1      14.240580 0.000000 17.088696
 508  1      14.240580 0.000000 19.936811
 509  1      14.240580 0.000000 22.784927
 510  1      14.240580 0.000000 25.633043
 511  1      14.240580 2.848116 0.000000
 512  1      14.240580 2.848116 2.848116
 513  1      14.240580 2.848116 5.696232
 514  1      14.240580 2.848116 8.544348
 515  1      14.240580 2.848116 11.392464
 516  1      14.240580 2.848116 14.240580
 517  1      14.240580 2.848116 17.088696
 518  1      14.240580 2.848116 19.936811
 519  1      14.240580 2.848116 22.784927
 520  1      14.240580 2.848116 25.633043
 521  1      14.240580 5.696232 0.000000
 522  1      14.240580 5.696232 2.848116
 523  1      14.240580 5.696232 5.696232
 524  1      14.240580 5.696232 8.544348
 525  1      14.240580 5.696232 11.392464
 526  1      14.240580 5.696232 14.240580
 527  1      14.240580 5.696232 17.088696
 528  1      14.240580 5.696232 19.936811
 529  1      14.240580 5.696232 22.784927
 530  1      14.240580 5.696232 25.633043
 531  1      14.240580 8.544348 0.000000
 532  1      14.240580 8.544348 2.848116
 533  1      14.240580 8.544348 5.696232
 534  1      14.240580 8.544348 8.544348
 535  1      14.240580 8.544348 11.392464
 536  1      14.240580 8.544348 14.240580
 537  1      14.240580 8.544348 17.088696
 538  1      14.240580 8.544348 19.936811
 539  1      14.240580 8.544348 22.784927
 540  1      14.240580 8.544348 25.633043
 541  1      14.240580 11.392464 0.000000
 542  1      14.240580 11.392464 2.848116
 543  1      14.240580 11.392464 5.696232
 544  1      14.240580 11.392464 8.544348
 545  1      14.240580 11.392464 11.392464
 546  1      14.240580 11.392464 14.240580
 547  1      14.240580 11.392464 17.088696
 548  1      14.240580 11.392464 19.936811
 549  1      14.240580 11.392464 22.784927
 550  1      14.240580 11.392464 25.633043
 551  1      14.240580 14.240580 0.000000
 552  1      14.240580 14.240580 2.848116
 553  1      14.240580 14.240580 5.696232
 554  1      14.240580 14.240580 8.544348
 555  1      14.240580 14.240580 11.392464
 556  1      14.240580 14.240580 14.240580
 557  1      14.240580 14.240580 17.088696
 558  1      14.240580 14.240580 19.936811
 559  1      14.240580 14.240580 22.784927
 560  1      14.240580 14.240580 25.633043
 561  1      14.240580 17.088696 0.000000
 562  1      14.240580 17.088696 2.848116
 563  1      14.240580 17.088696 5.696232
 564  1      14.240580 17.088696 8.544348
 565  1      14.240580 17.088696 11.392464
 566  1      14.240580 17.088696 14.240580
 567  1      14.240580 17.088696 17.088696
 568  1      14.240580 17.088696 19.936811
 569  1      14.240580 17.088696 22.784927
 570  1      14.240580 17.088696 25.633043
 571  1      14.240580 19.936811 0.000000
 572  1      14.240580 19.936811 2.848116
 573  1      14.240580 19.936811 5.696232
 574  1      14.240580 19.936811 8.544348
 575  1      14.240580 19.936811 11.392464
 576  1      14.240580 19.936811 14.240580
 577  1      14.240580 19.936811 17.088696
 578  1      14.240580 19.936811 19.936811
 579  1      14.240580 19.936811 22.784927
 580  1      14.240580 19.936811 25.633043
 581  1      14.240580 22.784927 0.000000
 582  1      14.240580 22.784927 2.848116
 583  1      14.240580 22.784927 5.696232
 584  1      14.240580 22.784927 8.544348
 585  1      14.240580 22.784927 11.392464
 586  1      14.240580 22.784927 14.240580
 587  1      14.240580 22.784927 17.088696
 588  1      14.240580 22.784927 19.936811
 589  1      14.240580 22.784927 22.784927
 590  1      14.240580 22.784927 25.633043
 591  1      14.240580 25.633043 0.000000
 592  1      14.240580 25.633043 2.848116
 593  1      14.240580 25.633043 5.696232
 594  1      14.240580 25.633043 8.544348
 595  1      14.240580 25.633043 11.392464
